Value,ID,Channel,Folder 1,Filename
0.130994203,57,133Cs_133Cs,C02,133Cs_133Cs
0.129104814,58,133Cs_133Cs,C02,133Cs_133Cs
0.125961066,59,133Cs_133Cs,C02,133Cs_133Cs
0.133874937,60,133Cs_133Cs,C02,133Cs_133Cs
0.135341801,61,133Cs_133Cs,C02,133Cs_133Cs
0.125143596,62,133Cs_133Cs,C02,133Cs_133Cs
0.13936748,63,133Cs_133Cs,C02,133Cs_133Cs
0.128705593,64,133Cs_133Cs,C02,133Cs_133Cs
0.125628853,65,133Cs_133Cs,C02,133Cs_133Cs
0.135048297,66,133Cs_133Cs,C02,133Cs_133Cs
0.131215148,67,133Cs_133Cs,C02,133Cs_133Cs
0.138014064,68,133Cs_133Cs,C02,133Cs_133Cs
0.135012994,69,133Cs_133Cs,C02,133Cs_133Cs
0.129771233,70,133Cs_133Cs,C02,133Cs_133Cs
0.138029395,71,133Cs_133Cs,C02,133Cs_133Cs
0.13105506,72,133Cs_133Cs,C02,133Cs_133Cs
0.12932923,73,133Cs_133Cs,C02,133Cs_133Cs
0.123737416,74,133Cs_133Cs,C02,133Cs_133Cs
0.133781095,75,133Cs_133Cs,C02,133Cs_133Cs
0.140138015,76,133Cs_133Cs,C02,133Cs_133Cs
0.132452482,77,133Cs_133Cs,C02,133Cs_133Cs
0.134106243,78,133Cs_133Cs,C02,133Cs_133Cs
0.128682693,79,133Cs_133Cs,C02,133Cs_133Cs
0.138303854,80,133Cs_133Cs,C02,133Cs_133Cs
0.123826061,81,133Cs_133Cs,C02,133Cs_133Cs
0.124379054,82,133Cs_133Cs,C02,133Cs_133Cs
0.122621044,83,133Cs_133Cs,C02,133Cs_133Cs
0.132288947,84,133Cs_133Cs,C02,133Cs_133Cs
0.124729365,85,133Cs_133Cs,C02,133Cs_133Cs
0.139537567,86,133Cs_133Cs,C02,133Cs_133Cs
0.150122783,87,133Cs_133Cs,C02,133Cs_133Cs
0.137707885,88,133Cs_133Cs,C02,133Cs_133Cs
0.138995243,89,133Cs_133Cs,C02,133Cs_133Cs
0.139127843,90,133Cs_133Cs,C02,133Cs_133Cs
0.128992836,91,133Cs_133Cs,C02,133Cs_133Cs
0.134877544,92,133Cs_133Cs,C02,133Cs_133Cs
0.130434865,93,133Cs_133Cs,C02,133Cs_133Cs
0.130759813,94,133Cs_133Cs,C02,133Cs_133Cs
0.138341347,95,133Cs_133Cs,C02,133Cs_133Cs
0.136614191,96,133Cs_133Cs,C02,133Cs_133Cs
0.133310837,97,133Cs_133Cs,C02,133Cs_133Cs
0.13519252,98,133Cs_133Cs,C02,133Cs_133Cs
0.13555476,99,133Cs_133Cs,C02,133Cs_133Cs
0.128815566,100,133Cs_133Cs,C02,133Cs_133Cs
0.145757652,101,133Cs_133Cs,C02,133Cs_133Cs
0.135597427,102,133Cs_133Cs,C02,133Cs_133Cs
0.130236345,103,133Cs_133Cs,C02,133Cs_133Cs
0.136289727,104,133Cs_133Cs,C02,133Cs_133Cs
0.132690655,105,133Cs_133Cs,C02,133Cs_133Cs
0.148423279,106,133Cs_133Cs,C02,133Cs_133Cs
0.130216061,107,133Cs_133Cs,C02,133Cs_133Cs
0.134692854,108,133Cs_133Cs,C02,133Cs_133Cs
0.146223043,109,133Cs_133Cs,C02,133Cs_133Cs
0.125634473,110,133Cs_133Cs,C02,133Cs_133Cs
0.127780483,111,133Cs_133Cs,C02,133Cs_133Cs
0.128622098,112,133Cs_133Cs,C02,133Cs_133Cs
0.135112852,113,133Cs_133Cs,C02,133Cs_133Cs
0.129924552,114,133Cs_133Cs,C02,133Cs_133Cs
0.137218795,115,133Cs_133Cs,C02,133Cs_133Cs
0.141435787,116,133Cs_133Cs,C02,133Cs_133Cs
0.129781102,117,133Cs_133Cs,C02,133Cs_133Cs
0.128870641,118,133Cs_133Cs,C02,133Cs_133Cs
0.126191199,119,133Cs_133Cs,C02,133Cs_133Cs
0.115538463,120,133Cs_133Cs,C02,133Cs_133Cs
0.135575256,121,133Cs_133Cs,C02,133Cs_133Cs
0.142960697,122,133Cs_133Cs,C02,133Cs_133Cs
0.146188545,123,133Cs_133Cs,C02,133Cs_133Cs
0.137293821,124,133Cs_133Cs,C02,133Cs_133Cs
0.14099549,125,133Cs_133Cs,C02,133Cs_133Cs
0.136931295,126,133Cs_133Cs,C02,133Cs_133Cs
0.14792241,127,133Cs_133Cs,C02,133Cs_133Cs
0.136070642,128,133Cs_133Cs,C02,133Cs_133Cs
0.134410965,129,133Cs_133Cs,C02,133Cs_133Cs
0.131387371,130,133Cs_133Cs,C02,133Cs_133Cs
3.254238326,1,134Xe_134X,C02,134Xe_134X
3.242562097,2,134Xe_134X,C02,134Xe_134X
3.263107797,3,134Xe_134X,C02,134Xe_134X
3.231866537,4,134Xe_134X,C02,134Xe_134X
3.248411575,5,134Xe_134X,C02,134Xe_134X
3.246315134,6,134Xe_134X,C02,134Xe_134X
3.255720849,7,134Xe_134X,C02,134Xe_134X
3.247400933,8,134Xe_134X,C02,134Xe_134X
3.253345668,9,134Xe_134X,C02,134Xe_134X
3.248593802,10,134Xe_134X,C02,134Xe_134X
3.251452536,11,134Xe_134X,C02,134Xe_134X
3.249572699,12,134Xe_134X,C02,134Xe_134X
3.255400124,13,134Xe_134X,C02,134Xe_134X
3.254935453,14,134Xe_134X,C02,134Xe_134X
3.253476877,15,134Xe_134X,C02,134Xe_134X
3.251818878,16,134Xe_134X,C02,134Xe_134X
3.256076194,17,134Xe_134X,C02,134Xe_134X
3.252642216,18,134Xe_134X,C02,134Xe_134X
3.252574463,19,134Xe_134X,C02,134Xe_134X
3.253255252,20,134Xe_134X,C02,134Xe_134X
3.253836249,21,134Xe_134X,C02,134Xe_134X
3.260065872,22,134Xe_134X,C02,134Xe_134X
3.255304347,23,134Xe_134X,C02,134Xe_134X
3.247710422,24,134Xe_134X,C02,134Xe_134X
3.245454505,25,134Xe_134X,C02,134Xe_134X
3.248408606,26,134Xe_134X,C02,134Xe_134X
3.256844758,27,134Xe_134X,C02,134Xe_134X
3.256430028,28,134Xe_134X,C02,134Xe_134X
3.257522328,29,134Xe_134X,C02,134Xe_134X
3.254523875,30,134Xe_134X,C02,134Xe_134X
3.256142241,31,134Xe_134X,C02,134Xe_134X
3.255222423,32,134Xe_134X,C02,134Xe_134X
3.259429964,33,134Xe_134X,C02,134Xe_134X
3.254393696,34,134Xe_134X,C02,134Xe_134X
3.259281805,35,134Xe_134X,C02,134Xe_134X
3.259786659,36,134Xe_134X,C02,134Xe_134X
3.255556117,37,134Xe_134X,C02,134Xe_134X
3.247646136,38,134Xe_134X,C02,134Xe_134X
3.264204919,39,134Xe_134X,C02,134Xe_134X
3.249731599,40,134Xe_134X,C02,134Xe_134X
3.250835814,41,134Xe_134X,C02,134Xe_134X
3.257428293,42,134Xe_134X,C02,134Xe_134X
3.255279867,43,134Xe_134X,C02,134Xe_134X
3.257611634,44,134Xe_134X,C02,134Xe_134X
3.262731982,45,134Xe_134X,C02,134Xe_134X
3.254657589,46,134Xe_134X,C02,134Xe_134X
3.250866216,47,134Xe_134X,C02,134Xe_134X
3.254085266,48,134Xe_134X,C02,134Xe_134X
3.249361551,49,134Xe_134X,C02,134Xe_134X
3.248960899,50,134Xe_134X,C02,134Xe_134X
3.255100981,51,134Xe_134X,C02,134Xe_134X
3.253746277,52,134Xe_134X,C02,134Xe_134X
3.256755976,53,134Xe_134X,C02,134Xe_134X
3.250079071,54,134Xe_134X,C02,134Xe_134X
3.253695288,55,134Xe_134X,C02,134Xe_134X
3.252627555,56,134Xe_134X,C02,134Xe_134X
3.252715209,57,134Xe_134X,C02,134Xe_134X
3.250124908,58,134Xe_134X,C02,134Xe_134X
3.249299837,59,134Xe_134X,C02,134Xe_134X
3.248736273,60,134Xe_134X,C02,134Xe_134X
3.261943112,61,134Xe_134X,C02,134Xe_134X
3.246659318,62,134Xe_134X,C02,134Xe_134X
3.253544683,63,134Xe_134X,C02,134Xe_134X
3.252871145,64,134Xe_134X,C02,134Xe_134X
3.264274624,65,134Xe_134X,C02,134Xe_134X
3.254496124,66,134Xe_134X,C02,134Xe_134X
3.248686223,67,134Xe_134X,C02,134Xe_134X
3.260539882,68,134Xe_134X,C02,134Xe_134X
3.260261616,69,134Xe_134X,C02,134Xe_134X
3.254214143,70,134Xe_134X,C02,134Xe_134X
3.256605543,71,134Xe_134X,C02,134Xe_134X
3.260642384,72,134Xe_134X,C02,134Xe_134X
3.252638316,73,134Xe_134X,C02,134Xe_134X
3.254384983,74,134Xe_134X,C02,134Xe_134X
3.257276582,75,134Xe_134X,C02,134Xe_134X
3.258833834,76,134Xe_134X,C02,134Xe_134X
3.247082448,77,134Xe_134X,C02,134Xe_134X
3.256262503,78,134Xe_134X,C02,134Xe_134X
3.251747069,79,134Xe_134X,C02,134Xe_134X
3.253898942,80,134Xe_134X,C02,134Xe_134X
3.254205682,81,134Xe_134X,C02,134Xe_134X
3.259608467,82,134Xe_134X,C02,134Xe_134X
3.257050718,83,134Xe_134X,C02,134Xe_134X
3.252379705,84,134Xe_134X,C02,134Xe_134X
3.250670867,85,134Xe_134X,C02,134Xe_134X
3.245146506,86,134Xe_134X,C02,134Xe_134X
3.251556572,87,134Xe_134X,C02,134Xe_134X
3.264484317,88,134Xe_134X,C02,134Xe_134X
3.249726086,89,134Xe_134X,C02,134Xe_134X
3.257941678,90,134Xe_134X,C02,134Xe_134X
3.251465561,91,134Xe_134X,C02,134Xe_134X
3.255224391,92,134Xe_134X,C02,134Xe_134X
3.262839154,93,134Xe_134X,C02,134Xe_134X
3.257806761,94,134Xe_134X,C02,134Xe_134X
3.253907309,95,134Xe_134X,C02,134Xe_134X
3.25513254,96,134Xe_134X,C02,134Xe_134X
3.261210089,97,134Xe_134X,C02,134Xe_134X
3.253191085,98,134Xe_134X,C02,134Xe_134X
3.258698933,99,134Xe_134X,C02,134Xe_134X
3.26473049,100,134Xe_134X,C02,134Xe_134X
3.255408235,101,134Xe_134X,C02,134Xe_134X
3.260853364,102,134Xe_134X,C02,134Xe_134X
3.25424027,103,134Xe_134X,C02,134Xe_134X
3.26424976,104,134Xe_134X,C02,134Xe_134X
3.256104899,105,134Xe_134X,C02,134Xe_134X
3.253594227,106,134Xe_134X,C02,134Xe_134X
3.253276536,107,134Xe_134X,C02,134Xe_134X
3.256694737,108,134Xe_134X,C02,134Xe_134X
3.259946026,109,134Xe_134X,C02,134Xe_134X
3.254063907,110,134Xe_134X,C02,134Xe_134X
3.255991996,111,134Xe_134X,C02,134Xe_134X
3.262909805,112,134Xe_134X,C02,134Xe_134X
3.261872109,113,134Xe_134X,C02,134Xe_134X
3.260330924,114,134Xe_134X,C02,134Xe_134X
3.258898847,115,134Xe_134X,C02,134Xe_134X
3.262449509,116,134Xe_134X,C02,134Xe_134X
3.264646689,117,134Xe_134X,C02,134Xe_134X
3.270063055,118,134Xe_134X,C02,134Xe_134X
3.268005092,119,134Xe_134X,C02,134Xe_134X
3.26500015,120,134Xe_134X,C02,134Xe_134X
3.259122144,121,134Xe_134X,C02,134Xe_134X
3.261012791,122,134Xe_134X,C02,134Xe_134X
3.260683318,123,134Xe_134X,C02,134Xe_134X
3.26973022,124,134Xe_134X,C02,134Xe_134X
3.268563765,125,134Xe_134X,C02,134Xe_134X
3.269958474,126,134Xe_134X,C02,134Xe_134X
3.271385923,127,134Xe_134X,C02,134Xe_134X
3.267669671,128,134Xe_134X,C02,134Xe_134X
3.266797599,129,134Xe_134X,C02,134Xe_134X
3.267567286,130,134Xe_134X,C02,134Xe_134X
0.098985969,1,138Ba_138Ba,C02,138Ba_138Ba
0.142315784,2,138Ba_138Ba,C02,138Ba_138Ba
0.067005767,3,138Ba_138Ba,C02,138Ba_138Ba
0.065852748,4,138Ba_138Ba,C02,138Ba_138Ba
0.075427306,5,138Ba_138Ba,C02,138Ba_138Ba
0.087080688,6,138Ba_138Ba,C02,138Ba_138Ba
0.074853851,7,138Ba_138Ba,C02,138Ba_138Ba
0.074263305,8,138Ba_138Ba,C02,138Ba_138Ba
0.072361309,9,138Ba_138Ba,C02,138Ba_138Ba
0.078011326,10,138Ba_138Ba,C02,138Ba_138Ba
0.076828579,11,138Ba_138Ba,C02,138Ba_138Ba
0.06652778,12,138Ba_138Ba,C02,138Ba_138Ba
0.093442433,13,138Ba_138Ba,C02,138Ba_138Ba
0.076008503,14,138Ba_138Ba,C02,138Ba_138Ba
0.083265787,15,138Ba_138Ba,C02,138Ba_138Ba
0.085084665,16,138Ba_138Ba,C02,138Ba_138Ba
0.09416756,17,138Ba_138Ba,C02,138Ba_138Ba
0.070192612,18,138Ba_138Ba,C02,138Ba_138Ba
0.071453308,19,138Ba_138Ba,C02,138Ba_138Ba
0.076594843,20,138Ba_138Ba,C02,138Ba_138Ba
0.065839162,21,138Ba_138Ba,C02,138Ba_138Ba
0.092013842,22,138Ba_138Ba,C02,138Ba_138Ba
0.076287053,23,138Ba_138Ba,C02,138Ba_138Ba
0.083181538,24,138Ba_138Ba,C02,138Ba_138Ba
0.083352883,25,138Ba_138Ba,C02,138Ba_138Ba
0.092544563,26,138Ba_138Ba,C02,138Ba_138Ba
0.071282229,27,138Ba_138Ba,C02,138Ba_138Ba
0.067758022,28,138Ba_138Ba,C02,138Ba_138Ba
0.094926506,29,138Ba_138Ba,C02,138Ba_138Ba
0.077699434,30,138Ba_138Ba,C02,138Ba_138Ba
0.089307932,31,138Ba_138Ba,C02,138Ba_138Ba
0.076555584,32,138Ba_138Ba,C02,138Ba_138Ba
0.084861423,33,138Ba_138Ba,C02,138Ba_138Ba
0.083700979,34,138Ba_138Ba,C02,138Ba_138Ba
0.072084922,35,138Ba_138Ba,C02,138Ba_138Ba
0.07667411,36,138Ba_138Ba,C02,138Ba_138Ba
0.081482179,37,138Ba_138Ba,C02,138Ba_138Ba
0.076175074,38,138Ba_138Ba,C02,138Ba_138Ba
0.087810937,39,138Ba_138Ba,C02,138Ba_138Ba
0.084972513,40,138Ba_138Ba,C02,138Ba_138Ba
0.073950517,41,138Ba_138Ba,C02,138Ba_138Ba
0.068812782,42,138Ba_138Ba,C02,138Ba_138Ba
0.073020487,43,138Ba_138Ba,C02,138Ba_138Ba
0.071274134,44,138Ba_138Ba,C02,138Ba_138Ba
0.083957741,45,138Ba_138Ba,C02,138Ba_138Ba
0.080657336,46,138Ba_138Ba,C02,138Ba_138Ba
0.064836254,47,138Ba_138Ba,C02,138Ba_138Ba
0.068187077,48,138Ba_138Ba,C02,138Ba_138Ba
0.071930723,49,138Ba_138Ba,C02,138Ba_138Ba
0.077500957,50,138Ba_138Ba,C02,138Ba_138Ba
0.084128188,51,138Ba_138Ba,C02,138Ba_138Ba
0.086907166,52,138Ba_138Ba,C02,138Ba_138Ba
0.078994908,53,138Ba_138Ba,C02,138Ba_138Ba
0.087681575,54,138Ba_138Ba,C02,138Ba_138Ba
0.082466722,55,138Ba_138Ba,C02,138Ba_138Ba
0.076523952,56,138Ba_138Ba,C02,138Ba_138Ba
0.089201131,57,138Ba_138Ba,C02,138Ba_138Ba
0.085397726,58,138Ba_138Ba,C02,138Ba_138Ba
0.081390894,59,138Ba_138Ba,C02,138Ba_138Ba
0.078820883,60,138Ba_138Ba,C02,138Ba_138Ba
0.0789869,61,138Ba_138Ba,C02,138Ba_138Ba
0.085669172,62,138Ba_138Ba,C02,138Ba_138Ba
0.072753237,63,138Ba_138Ba,C02,138Ba_138Ba
0.082008743,64,138Ba_138Ba,C02,138Ba_138Ba
0.084362466,65,138Ba_138Ba,C02,138Ba_138Ba
0.078154326,66,138Ba_138Ba,C02,138Ba_138Ba
0.07647938,67,138Ba_138Ba,C02,138Ba_138Ba
0.07448977,68,138Ba_138Ba,C02,138Ba_138Ba
0.07291795,69,138Ba_138Ba,C02,138Ba_138Ba
0.081513126,70,138Ba_138Ba,C02,138Ba_138Ba
0.087964798,71,138Ba_138Ba,C02,138Ba_138Ba
0.075344284,72,138Ba_138Ba,C02,138Ba_138Ba
0.089833414,73,138Ba_138Ba,C02,138Ba_138Ba
0.082663682,74,138Ba_138Ba,C02,138Ba_138Ba
0.073001923,75,138Ba_138Ba,C02,138Ba_138Ba
0.084622957,76,138Ba_138Ba,C02,138Ba_138Ba
0.079931289,77,138Ba_138Ba,C02,138Ba_138Ba
0.075629374,78,138Ba_138Ba,C02,138Ba_138Ba
0.082407388,79,138Ba_138Ba,C02,138Ba_138Ba
0.060707471,80,138Ba_138Ba,C02,138Ba_138Ba
0.089351097,81,138Ba_138Ba,C02,138Ba_138Ba
0.067043273,82,138Ba_138Ba,C02,138Ba_138Ba
0.077948539,83,138Ba_138Ba,C02,138Ba_138Ba
0.091172501,84,138Ba_138Ba,C02,138Ba_138Ba
0.089516542,85,138Ba_138Ba,C02,138Ba_138Ba
0.081622908,86,138Ba_138Ba,C02,138Ba_138Ba
0.084483426,87,138Ba_138Ba,C02,138Ba_138Ba
0.095273691,88,138Ba_138Ba,C02,138Ba_138Ba
0.083239585,89,138Ba_138Ba,C02,138Ba_138Ba
0.080459151,90,138Ba_138Ba,C02,138Ba_138Ba
0.083381982,91,138Ba_138Ba,C02,138Ba_138Ba
0.0819012,92,138Ba_138Ba,C02,138Ba_138Ba
0.078723297,93,138Ba_138Ba,C02,138Ba_138Ba
0.074160707,94,138Ba_138Ba,C02,138Ba_138Ba
0.078109874,95,138Ba_138Ba,C02,138Ba_138Ba
0.075575761,96,138Ba_138Ba,C02,138Ba_138Ba
0.080187043,97,138Ba_138Ba,C02,138Ba_138Ba
0.081775337,98,138Ba_138Ba,C02,138Ba_138Ba
0.08862678,99,138Ba_138Ba,C02,138Ba_138Ba
0.087478721,100,138Ba_138Ba,C02,138Ba_138Ba
0.092611707,101,138Ba_138Ba,C02,138Ba_138Ba
0.07632573,102,138Ba_138Ba,C02,138Ba_138Ba
0.078218579,103,138Ba_138Ba,C02,138Ba_138Ba
0.077796577,104,138Ba_138Ba,C02,138Ba_138Ba
0.078885856,105,138Ba_138Ba,C02,138Ba_138Ba
0.07451477,106,138Ba_138Ba,C02,138Ba_138Ba
0.073070785,107,138Ba_138Ba,C02,138Ba_138Ba
0.089880311,108,138Ba_138Ba,C02,138Ba_138Ba
0.074852061,109,138Ba_138Ba,C02,138Ba_138Ba
0.071396241,110,138Ba_138Ba,C02,138Ba_138Ba
0.089089126,111,138Ba_138Ba,C02,138Ba_138Ba
0.075582002,112,138Ba_138Ba,C02,138Ba_138Ba
0.076189569,113,138Ba_138Ba,C02,138Ba_138Ba
0.076681831,114,138Ba_138Ba,C02,138Ba_138Ba
0.071298943,115,138Ba_138Ba,C02,138Ba_138Ba
0.070877471,116,138Ba_138Ba,C02,138Ba_138Ba
0.071609635,117,138Ba_138Ba,C02,138Ba_138Ba
0.083359292,118,138Ba_138Ba,C02,138Ba_138Ba
0.072578688,119,138Ba_138Ba,C02,138Ba_138Ba
0.074435714,120,138Ba_138Ba,C02,138Ba_138Ba
0.088349156,121,138Ba_138Ba,C02,138Ba_138Ba
0.079713327,122,138Ba_138Ba,C02,138Ba_138Ba
0.076075075,123,138Ba_138Ba,C02,138Ba_138Ba
0.069297772,124,138Ba_138Ba,C02,138Ba_138Ba
0.082107817,125,138Ba_138Ba,C02,138Ba_138Ba
0.084704145,126,138Ba_138Ba,C02,138Ba_138Ba
0.080455598,127,138Ba_138Ba,C02,138Ba_138Ba
0.082883118,128,138Ba_138Ba,C02,138Ba_138Ba
0.082294635,129,138Ba_138Ba,C02,138Ba_138Ba
0.07877496,130,138Ba_138Ba,C02,138Ba_138Ba
1.76409743,1,153Eu_SDHA,C02,153Eu_SDHA
0.669947073,2,153Eu_SDHA,C02,153Eu_SDHA
1.853236451,3,153Eu_SDHA,C02,153Eu_SDHA
1.648098444,4,153Eu_SDHA,C02,153Eu_SDHA
1.577985405,5,153Eu_SDHA,C02,153Eu_SDHA
1.334916648,6,153Eu_SDHA,C02,153Eu_SDHA
1.608846447,7,153Eu_SDHA,C02,153Eu_SDHA
1.793018766,8,153Eu_SDHA,C02,153Eu_SDHA
1.641564085,9,153Eu_SDHA,C02,153Eu_SDHA
1.57803893,10,153Eu_SDHA,C02,153Eu_SDHA
1.648356994,11,153Eu_SDHA,C02,153Eu_SDHA
1.674472223,12,153Eu_SDHA,C02,153Eu_SDHA
1.683620319,13,153Eu_SDHA,C02,153Eu_SDHA
1.7409951,14,153Eu_SDHA,C02,153Eu_SDHA
1.380076975,15,153Eu_SDHA,C02,153Eu_SDHA
1.72535212,16,153Eu_SDHA,C02,153Eu_SDHA
1.232362787,17,153Eu_SDHA,C02,153Eu_SDHA
1.746653922,18,153Eu_SDHA,C02,153Eu_SDHA
1.681635102,19,153Eu_SDHA,C02,153Eu_SDHA
1.299863224,20,153Eu_SDHA,C02,153Eu_SDHA
1.723018874,21,153Eu_SDHA,C02,153Eu_SDHA
1.652034446,22,153Eu_SDHA,C02,153Eu_SDHA
1.598883806,23,153Eu_SDHA,C02,153Eu_SDHA
1.736171822,24,153Eu_SDHA,C02,153Eu_SDHA
1.26290132,25,153Eu_SDHA,C02,153Eu_SDHA
1.76293365,26,153Eu_SDHA,C02,153Eu_SDHA
1.68276223,27,153Eu_SDHA,C02,153Eu_SDHA
1.62989487,28,153Eu_SDHA,C02,153Eu_SDHA
1.137711349,29,153Eu_SDHA,C02,153Eu_SDHA
1.560128538,30,153Eu_SDHA,C02,153Eu_SDHA
1.458004832,31,153Eu_SDHA,C02,153Eu_SDHA
1.529031808,32,153Eu_SDHA,C02,153Eu_SDHA
1.231524243,33,153Eu_SDHA,C02,153Eu_SDHA
1.683128703,34,153Eu_SDHA,C02,153Eu_SDHA
1.721960045,35,153Eu_SDHA,C02,153Eu_SDHA
1.726822733,36,153Eu_SDHA,C02,153Eu_SDHA
1.276997923,37,153Eu_SDHA,C02,153Eu_SDHA
1.192749192,38,153Eu_SDHA,C02,153Eu_SDHA
1.646823044,39,153Eu_SDHA,C02,153Eu_SDHA
1.803544563,40,153Eu_SDHA,C02,153Eu_SDHA
1.723212,41,153Eu_SDHA,C02,153Eu_SDHA
1.417187529,42,153Eu_SDHA,C02,153Eu_SDHA
1.660710987,43,153Eu_SDHA,C02,153Eu_SDHA
1.67145696,44,153Eu_SDHA,C02,153Eu_SDHA
1.334868942,45,153Eu_SDHA,C02,153Eu_SDHA
1.634552048,46,153Eu_SDHA,C02,153Eu_SDHA
1.590671281,47,153Eu_SDHA,C02,153Eu_SDHA
1.731000676,48,153Eu_SDHA,C02,153Eu_SDHA
1.750303922,49,153Eu_SDHA,C02,153Eu_SDHA
1.725970527,50,153Eu_SDHA,C02,153Eu_SDHA
1.618513511,51,153Eu_SDHA,C02,153Eu_SDHA
1.276714439,52,153Eu_SDHA,C02,153Eu_SDHA
1.753541352,53,153Eu_SDHA,C02,153Eu_SDHA
1.701850135,54,153Eu_SDHA,C02,153Eu_SDHA
1.6691016,55,153Eu_SDHA,C02,153Eu_SDHA
1.633638265,56,153Eu_SDHA,C02,153Eu_SDHA
1.465398405,57,153Eu_SDHA,C02,153Eu_SDHA
1.799422541,58,153Eu_SDHA,C02,153Eu_SDHA
1.743676195,59,153Eu_SDHA,C02,153Eu_SDHA
1.78326161,60,153Eu_SDHA,C02,153Eu_SDHA
1.277590493,61,153Eu_SDHA,C02,153Eu_SDHA
1.730635503,62,153Eu_SDHA,C02,153Eu_SDHA
1.672143334,63,153Eu_SDHA,C02,153Eu_SDHA
1.711189688,64,153Eu_SDHA,C02,153Eu_SDHA
1.662600079,65,153Eu_SDHA,C02,153Eu_SDHA
1.667537367,66,153Eu_SDHA,C02,153Eu_SDHA
1.542698427,67,153Eu_SDHA,C02,153Eu_SDHA
1.739368784,68,153Eu_SDHA,C02,153Eu_SDHA
1.749537362,69,153Eu_SDHA,C02,153Eu_SDHA
1.149047398,70,153Eu_SDHA,C02,153Eu_SDHA
1.684062007,71,153Eu_SDHA,C02,153Eu_SDHA
1.719437517,72,153Eu_SDHA,C02,153Eu_SDHA
1.295131445,73,153Eu_SDHA,C02,153Eu_SDHA
1.650416031,74,153Eu_SDHA,C02,153Eu_SDHA
1.094848482,75,153Eu_SDHA,C02,153Eu_SDHA
1.347869101,76,153Eu_SDHA,C02,153Eu_SDHA
1.728725199,77,153Eu_SDHA,C02,153Eu_SDHA
1.685790177,78,153Eu_SDHA,C02,153Eu_SDHA
1.296224914,79,153Eu_SDHA,C02,153Eu_SDHA
1.702851464,80,153Eu_SDHA,C02,153Eu_SDHA
1.512119935,81,153Eu_SDHA,C02,153Eu_SDHA
1.500638063,82,153Eu_SDHA,C02,153Eu_SDHA
1.127683631,83,153Eu_SDHA,C02,153Eu_SDHA
1.107992158,84,153Eu_SDHA,C02,153Eu_SDHA
1.210620001,85,153Eu_SDHA,C02,153Eu_SDHA
1.378071794,86,153Eu_SDHA,C02,153Eu_SDHA
1.264000272,87,153Eu_SDHA,C02,153Eu_SDHA
0.990486267,88,153Eu_SDHA,C02,153Eu_SDHA
1.32713229,89,153Eu_SDHA,C02,153Eu_SDHA
1.699475888,90,153Eu_SDHA,C02,153Eu_SDHA
1.731927316,91,153Eu_SDHA,C02,153Eu_SDHA
1.696777583,92,153Eu_SDHA,C02,153Eu_SDHA
1.189862883,93,153Eu_SDHA,C02,153Eu_SDHA
1.617683784,94,153Eu_SDHA,C02,153Eu_SDHA
1.66061898,95,153Eu_SDHA,C02,153Eu_SDHA
1.595056977,96,153Eu_SDHA,C02,153Eu_SDHA
1.14932654,97,153Eu_SDHA,C02,153Eu_SDHA
1.677842387,98,153Eu_SDHA,C02,153Eu_SDHA
1.660462295,99,153Eu_SDHA,C02,153Eu_SDHA
1.249859688,100,153Eu_SDHA,C02,153Eu_SDHA
1.421591138,101,153Eu_SDHA,C02,153Eu_SDHA
1.602180228,102,153Eu_SDHA,C02,153Eu_SDHA
1.783712955,103,153Eu_SDHA,C02,153Eu_SDHA
1.726505451,104,153Eu_SDHA,C02,153Eu_SDHA
1.208226269,105,153Eu_SDHA,C02,153Eu_SDHA
1.836746821,106,153Eu_SDHA,C02,153Eu_SDHA
1.689193408,107,153Eu_SDHA,C02,153Eu_SDHA
1.22262705,108,153Eu_SDHA,C02,153Eu_SDHA
1.797390271,109,153Eu_SDHA,C02,153Eu_SDHA
1.737654983,110,153Eu_SDHA,C02,153Eu_SDHA
1.153602521,111,153Eu_SDHA,C02,153Eu_SDHA
1.723595866,112,153Eu_SDHA,C02,153Eu_SDHA
1.595277562,113,153Eu_SDHA,C02,153Eu_SDHA
1.753299414,114,153Eu_SDHA,C02,153Eu_SDHA
1.819605403,115,153Eu_SDHA,C02,153Eu_SDHA
1.792343133,116,153Eu_SDHA,C02,153Eu_SDHA
1.843837666,117,153Eu_SDHA,C02,153Eu_SDHA
1.672114157,118,153Eu_SDHA,C02,153Eu_SDHA
1.765333575,119,153Eu_SDHA,C02,153Eu_SDHA
1.110892219,120,153Eu_SDHA,C02,153Eu_SDHA
1.262183139,121,153Eu_SDHA,C02,153Eu_SDHA
1.944095152,122,153Eu_SDHA,C02,153Eu_SDHA
1.627947111,123,153Eu_SDHA,C02,153Eu_SDHA
1.762972355,124,153Eu_SDHA,C02,153Eu_SDHA
1.344713096,125,153Eu_SDHA,C02,153Eu_SDHA
1.670606631,126,153Eu_SDHA,C02,153Eu_SDHA
1.651853982,127,153Eu_SDHA,C02,153Eu_SDHA
1.998539466,128,153Eu_SDHA,C02,153Eu_SDHA
1.653063762,129,153Eu_SDHA,C02,153Eu_SDHA
1.73980785,130,153Eu_SDHA,C02,153Eu_SDHA
0.029172711,1,155Gd_TOMM20,C02,155Gd_TOMM20
0.022674201,2,155Gd_TOMM20,C02,155Gd_TOMM20
0.030253859,3,155Gd_TOMM20,C02,155Gd_TOMM20
